,age,sex
5817,24.7,1
5818,23.0,0
5819,10.8,1
5820,39.5,0
5821,2.3,0
5822,29.7,0
5823,32.9,1
5824,20.9,1
5825,38.7,1
5826,16.8,1
5827,46.1,1
5828,26.5,1
5829,21.5,1
5830,44.8,1
5831,24.5,0
5832,8.4,0
5833,3.3,0
5834,2.8,0
5835,2.8,0
5836,24.5,1
5837,24.0,1
5838,18.7,1
5839,6.5,0
5840,26.0,0
5841,27.0,0
5842,24.3,1
5843,30.7,0
5844,33.5,1
5845,23.5,1
5846,30.5,0
5847,0.8,1
5848,4.1,0
5849,24.7,1
5850,22.7,1
5851,20.7,1
5852,24.7,1
5853,1.5,0
5854,25.8,0
5855,62.8,1
5856,24.5,0
5857,19.9,0
5858,62.8,0
5859,18.9,1
5860,19.7,1
5861,26.1,1
5862,31.7,1
5863,28.9,1
5864,28.7,0
5865,11.7,1
5866,3.3,0
5867,3.9,0
5868,18.9,1
5869,0.7,1
5870,25.7,0
5871,18.8,1
5872,30.7,1
5873,33.7,0
5874,0.9,0
5875,0.9,0
5876,26.7,0
5877,2.2,0
5878,25.6,0
5879,23.7,1
5880,41.7,1
5881,4.2,1
5882,0.3,1
5883,25.2,0
5884,34.7,1
5885,46.5,1
5886,45.8,0
5887,60.7,0
5888,49.7,1
5889,24.8,1
5890,29.6,1
5891,30.8,1
5892,43.7,0
5893,38.1,0
5894,60.7,1
5895,22.4,0
5896,60.8,0
5897,21.7,0
5898,29.0,0
5899,60.8,0
5900,45.7,0
5901,2.7,0
5902,18.4,1
5903,18.4,1
5904,23.0,1
5905,1.7,0
5906,0.2,1
5907,0.8,0
5908,24.5,1
5909,18.8,1
5910,19.9,0
5911,13.7,1
5912,35.8,0
5913,0.7,0
5914,20.7,1
5915,50.2,0
5916,49.8,0
5917,0.8,0
5918,0.8,0
5919,23.8,0
5920,60.8,0
5921,40.7,0
5922,13.8,0
5923,30.5,1
5924,4.4,1
5925,1.3,1
5926,62.7,0
5927,18.8,1
5928,37.6,1
5929,24.4,0
5930,38.7,0
5931,34.7,0
5932,31.7,1
5933,0.4,1
5934,32.7,0
5935,34.9,1
5936,26.4,0
5937,29.9,0
5938,2.6,0
5939,7.1,0
5940,30.7,1
5941,72.0,1
5942,29.7,0
5943,24.7,0
5944,1.8,1
5945,6.6,0
5946,0.7,1
5947,27.7,0
5948,7.1,0
5949,24.5,1
5950,2.6,1
5951,26.1,0
5952,26.0,0
5953,61.7,0
5954,31.7,1
5955,31.7,1
5956,34.7,0
5957,6.7,1
5958,16.0,1
5959,5.5,1
5960,7.6,0
5961,24.7,0
5962,46.7,1
5963,15.8,1
5964,47.2,1
5965,46.7,0
5966,32.8,0
5967,26.8,1
5968,8.3,1
5969,16.1,1
5970,10.0,1
5971,18.5,1
5972,17.1,1
5973,53.5,1
5974,28.9,1
5975,33.7,1
5976,44.7,0
5977,66.0,0
5978,30.7,0
5979,16.7,1
5980,43.6,1
5981,28.0,0
5982,16.7,1
5983,33.1,0
5984,38.8,0
5985,15.6,1
5986,19.1,1
5987,29.4,1
5988,16.9,1
5989,28.7,0
5990,1.8,1
5991,6.6,0
5992,5.9,1
5993,30.0,1
5994,28.8,1
5995,45.7,0
5996,4.7,1
5997,7.9,1
5998,22.7,0
5999,46.1,1
6000,8.3,0
6001,23.7,1
6002,18.2,1
6003,18.2,1
6004,25.2,1
6005,48.9,0
6006,19.7,1
6007,17.1,1
6008,0.5,1
6009,19.7,1
6010,29.8,1
6011,24.7,1
6012,3.3,0
6013,60.7,1
6014,61.8,1
6015,3.5,1
6016,1.4,0
6017,24.0,0
6018,1.4,1
6019,47.1,0
6020,34.5,1
6021,47.1,1
6022,30.4,0
6023,6.1,1
6024,42.8,0
6025,19.0,1
6026,3.5,0
6027,50.8,0
6028,11.3,1
6029,25.5,0
6030,50.7,0
6031,2.9,1
6032,31.0,0
6033,18.4,1
6034,24.9,1
6035,24.7,1
6036,29.8,1
6037,27.0,0
6038,71.0,0
6039,35.0,0
6040,19.3,1
6041,36.2,1
6042,40.5,0
6043,30.7,1
6044,30.5,1
6045,36.7,1
6046,36.1,1
6047,15.3,0
6048,30.4,1
6049,18.3,1
6050,19.1,1
6051,26.9,1
6052,19.4,1
6053,19.0,1
6054,58.8,1
6055,35.8,0
6056,2.8,1
6057,30.8,1
6058,16.9,1
6059,46.1,0
6060,28.7,1
6061,0.5,0
6062,2.8,1
6063,4.8,0
6064,0.5,0
6065,2.8,0
6066,1.0,1
6067,25.7,1
6068,18.8,1
6069,26.7,1
6070,26.7,1
6071,21.7,1
6072,52.4,1
6073,18.7,1
6074,0.7,1
6075,31.7,1
6076,21.8,1
6077,0.8,1
6078,34.7,1
6079,33.7,1
6080,55.7,1
6081,18.2,1
6082,37.9,1
6083,57.8,1
6084,47.7,0
6085,2.2,1
6086,16.5,1
6087,47.7,1
6088,25.5,0
6089,39.7,0
6090,13.8,1
6091,2.8,0
6092,32.9,1
6093,32.0,1
6094,30.8,1
6095,35.7,0
6096,9.8,1
6097,30.8,0
6098,6.7,1
6099,6.5,1
6100,14.5,1
6101,15.8,1
6102,32.5,1
6103,27.7,1
6104,24.8,1
6105,26.8,1
6106,18.1,1
6107,32.7,1
6108,63.7,1
6109,32.2,1
6110,23.3,1
6111,29.8,1
6112,25.8,1
6113,18.3,1
6114,55.7,0
6115,20.4,1
6116,23.4,1
6117,33.2,1
6118,19.7,1
6119,18.7,0
6120,47.1,1
6121,35.5,1
6122,22.6,1
6123,52.3,0
6124,21.0,1
6125,20.8,1
6126,38.3,0
6127,76.0,0
6128,54.9,1
6129,55.0,1
6130,55.7,1
6131,54.9,1
6132,20.6,1
6133,25.0,1
6134,16.1,0
6135,3.7,1
6136,37.0,0
6137,33.8,1
6138,32.8,1
6139,20.6,1
6140,23.3,0
6141,19.7,0
6142,24.7,1
6143,3.2,1
6144,5.2,1
6145,31.7,0
6146,3.2,1
6147,5.7,1
6148,4.0,1
6149,22.1,1
6150,18.7,1
6151,6.3,0
6152,28.4,1
6153,35.6,0
6154,60.7,0
6155,51.0,0
6156,23.1,1
6157,13.4,0
6158,38.3,0
6159,38.2,0
6160,22.8,0
6161,1.3,0
6162,3.6,0
6163,19.7,1
6164,1.8,1
6165,17.8,1
6166,30.2,0
6167,60.7,0
6168,25.0,1
6169,20.6,0
6170,27.7,0
6171,20.1,0
6172,25.4,0
6173,44.7,0
6174,43.9,1
6175,48.7,0
6176,30.2,1
6177,7.5,0
6178,25.8,1
6179,19.3,1
6180,31.2,0
6181,36.4,1
6182,36.7,1
6183,34.4,1
6184,33.7,0
6185,19.5,1
6186,23.6,0
6187,43.8,0
6188,8.2,1
6189,26.8,0
6190,19.2,1
6191,50.2,1
6192,9.9,1
6193,52.5,0
6194,45.8,0
6195,9.8,1
6196,25.8,1
6197,29.7,1
6198,0.7,1
6199,3.1,0
6200,8.6,1
6201,26.1,1
6202,3.8,1
6203,1.4,1
6204,0.9,1
6205,18.7,1
6206,34.1,0
6207,28.7,1
6208,19.7,1
6209,49.9,0
6210,25.6,0
6211,26.1,0
6212,20.1,0
6213,46.7,0
6214,8.5,1
6215,28.7,1
6216,25.9,0
6217,26.7,0
6218,23.8,1
6219,28.8,1
6220,23.0,0
6221,76.0,0
6222,36.7,0
6223,1.0,0
6224,37.9,1
6225,38.7,1
6226,41.7,1
6227,0.1,1
6228,26.5,0
6229,27.0,0
6230,2.4,0
6231,33.5,0
6232,0.7,1
6233,38.7,0
6234,22.6,0
6235,3.2,1
6236,5.1,1
6237,0.3,0
6238,49.8,1
6239,15.0,1
6240,37.9,0
6241,2.0,1
6242,18.2,1
6243,24.7,0
6244,24.4,0
6245,42.9,1
6246,17.2,1
6247,22.2,1
6248,4.7,1
6249,3.7,1
6250,39.4,0
6251,19.2,1
6252,30.8,1
6253,29.7,0
6254,28.7,0
6255,23.9,0
6256,14.7,1
6257,35.3,1
6258,28.8,1
6259,21.2,0
6260,17.1,1
6261,18.3,1
6262,27.0,0
6263,33.7,1
6264,0.7,0
6265,35.0,1
6266,59.8,0
6267,18.2,1
6268,22.7,1
6269,26.5,0
6270,39.7,0
6271,40.7,0
6272,42.8,0
6273,34.8,1
6274,29.7,1
6275,29.7,1
6276,20.7,0
6277,3.4,0
6278,34.7,1
6279,47.0,1
6280,22.3,1
6281,22.7,1
6282,27.4,1
6283,30.4,1
6284,63.6,1
6285,28.0,1
6286,13.0,0
6287,46.0,0
6288,8.2,1
6289,40.9,1
6290,0.8,1
6291,19.9,0
6292,18.2,1
6293,19.1,0
6294,1.1,1
6295,17.0,1
6296,18.2,1
6297,42.3,0
6298,20.1,1
6299,31.5,1
6300,35.3,0
6301,22.6,1
6302,0.2,0
6303,16.7,1
6304,43.9,0
6305,21.1,1
6306,26.1,1
6307,40.0,0
6308,59.0,0
6309,19.0,0
6310,1.9,1
6311,22.9,0
6312,45.7,1
6313,23.0,0
6314,3.7,0
6315,60.7,0
6316,11.1,0
6317,13.7,0
6318,20.7,1
6319,25.6,0
6320,15.0,0
6321,40.6,0
6322,9.0,1
6323,31.7,1
6324,37.8,1
6325,29.0,1
6326,28.8,0
6327,13.0,0
6328,36.7,0
6329,29.3,0
6330,2.0,0
6331,19.0,1
6332,34.3,1
6333,1.5,1
6334,24.9,0
6335,15.5,1
6336,29.9,1
6337,34.3,1
6338,24.0,1
6339,20.1,1
6340,23.1,0
6341,22.9,1
6342,22.1,1
6343,20.9,0
6344,55.7,1
6345,16.9,1
6346,54.1,0
6347,65.0,0
6348,43.8,1
6349,44.8,1
6350,19.1,1
6351,56.8,0
6352,1.8,0
6353,4.0,1
6354,43.0,0
6355,16.6,1
6356,23.1,0
6357,24.0,0
6358,30.8,0
6359,5.5,0
6360,15.9,1
6361,37.8,0
6362,57.7,0
6363,32.7,0
6364,40.8,1
6365,60.7,1
6366,60.8,1
6367,55.7,0
6368,0.8,0
6369,56.9,1
6370,1.8,1
6371,1.8,1
6372,25.3,1
6373,31.2,1
6374,4.7,0
6375,26.2,0
6376,0.7,1
6377,70.9,0
6378,68.9,1
6379,32.7,1
6380,2.1,1
6381,27.0,1
6382,26.9,1
6383,57.1,1
6384,28.9,0
6385,50.9,0
6386,24.8,1
6387,27.1,1
6388,23.3,1
6389,38.9,1
6390,33.8,1
6391,32.3,1
6392,33.9,1
6393,25.3,0
6394,44.5,1
6395,35.5,0
6396,30.5,0
6397,15.3,0
6398,21.5,0
6399,21.7,0
6400,37.8,1
6401,36.6,0
6402,34.1,1
6403,34.9,1
6404,22.9,1
6405,15.4,1
6406,16.1,1
6407,5.7,1
6408,11.7,0
6409,7.7,1
6410,28.9,0
6411,30.7,0
6412,21.8,1
6413,31.8,1
6414,43.2,0
6415,26.5,1
6416,9.3,0
6417,18.6,1
6418,17.9,1
6419,27.0,1
6420,19.9,0
6421,39.5,0
6422,23.5,1
6423,22.1,1
6424,22.1,1
6425,30.0,1
6426,47.5,1
6427,0.9,0
6428,26.0,0
6429,62.6,1
6430,29.7,1
6431,35.2,0
6432,39.0,1
6433,39.8,1
6434,6.3,1
6435,40.7,1
6436,41.6,0
6437,64.6,0
6438,64.3,1
6439,64.8,0
6440,18.7,1
6441,33.5,1
6442,17.9,0
6443,24.0,1
6444,24.2,1
6445,34.1,0
6446,39.6,0
6447,23.6,1
6448,17.8,1
6449,23.9,0
6450,39.0,1
6451,29.8,0
6452,29.0,1
6453,17.8,0
6454,19.5,1
6455,31.5,1
6456,29.7,0
6457,33.7,1
6458,5.1,0
6459,37.6,0
6460,34.0,0
6461,22.5,0
6462,1.6,1
6463,0.8,1
6464,2.4,0
6465,1.9,1
6466,33.8,1
6467,33.9,1
6468,21.8,1
6469,20.8,0
6470,35.4,1
6471,35.3,1
6472,23.7,0
6473,26.7,1
6474,26.5,0
6475,18.2,1
6476,49.3,1
6477,24.7,1
6478,24.7,1
6479,16.8,1
6480,17.0,1
6481,26.5,1
6482,21.5,1
6483,27.7,1
6484,21.7,0
6485,18.7,1
6486,22.8,0
6487,38.5,1
6488,36.7,1
6489,18.7,1
6490,19.7,1
6491,79.9,1
6492,24.9,1
6493,18.7,1
6494,17.8,1
6495,17.7,1
6496,15.7,0
6497,26.0,0
6498,33.9,1
6499,45.7,1
6500,34.5,1
6501,1.5,1
6502,12.6,1
6503,7.9,0
6504,6.9,0
6505,10.7,0
6506,44.8,0
6507,42.2,0
6508,30.8,1
6509,17.8,1
6510,16.0,1
6511,0.5,1
6512,46.5,1
6513,20.7,1
6514,41.7,0
6515,41.7,0
6516,9.1,1
6517,38.8,0
6518,17.8,1
6519,30.1,0
6520,50.1,1
6521,30.2,1
6522,35.7,0
6523,0.9,0
6524,35.9,0
6525,30.1,1
6526,27.7,1
6527,16.6,1
6528,35.7,0
6529,19.1,1
6530,1.1,0
6531,28.2,1
6532,24.7,0
6533,18.7,0
6534,49.7,1
6535,21.7,1
6536,47.7,1
6537,39.2,0
6538,5.8,0
6539,25.5,1
6540,20.6,1
6541,0.1,1
6542,19.4,1
6543,18.5,0
6544,33.9,1
6545,20.2,1
6546,61.5,0
6547,32.5,1
6548,20.7,1
6549,19.7,1
6550,16.1,1
6551,16.0,1
6552,25.8,0
6553,16.0,1
6554,17.0,1
6555,47.8,0
6556,42.6,1
6557,47.1,0
6558,39.3,0
6559,15.7,0
6560,53.1,0
6561,59.4,0
6562,47.5,0
6563,27.7,1
6564,26.0,1
6565,53.1,0
6566,23.2,1
6567,23.7,1
6568,53.7,1
6569,51.7,1
6570,59.8,1
6571,24.5,0
6572,24.7,0
6573,27.7,1
6574,19.8,1
6575,34.7,0
6576,24.7,1
6577,26.8,0
6578,6.9,0
6579,48.1,0
6580,21.7,0
6581,27.7,0
6582,48.2,0
6583,49.2,0
6584,39.8,1
6585,19.6,1
6586,19.9,1
6587,33.7,0
6588,6.1,1
6589,9.1,0
6590,23.5,1
6591,23.5,1
6592,19.9,1
6593,22.2,1
6594,20.4,1
6595,22.2,0
6596,2.1,1
6597,29.8,0
6598,4.9,0
6599,23.0,1
6600,19.9,1
6601,49.8,0
6602,31.7,0
6603,22.6,0
6604,18.7,1
6605,29.9,0
6606,17.7,1
6607,29.1,0
6608,64.8,0
6609,64.9,0
6610,31.8,0
6611,7.2,1
6612,31.9,0
6613,5.1,1
6614,48.5,0
6615,21.7,0
6616,40.7,1
6617,19.7,1
6618,52.7,1
6619,24.2,1
6620,38.3,0
6621,26.0,0
6622,47.2,0
6623,41.2,0
6624,23.0,1
6625,34.8,1
6626,0.7,0
6627,10.4,0
6628,1.7,1
6629,18.5,0
6630,24.3,1
6631,26.5,0
6632,57.5,0
6633,24.0,1
6634,25.1,1
6635,1.7,1
6636,8.6,0
6637,61.0,1
6638,60.7,1
6639,52.7,0
6640,5.3,0
6641,31.0,0
6642,23.5,0
6643,23.7,0
6644,5.3,1
6645,5.5,0
6646,13.0,1
6647,10.1,1
6648,26.7,1
6649,0.6,1
6650,32.2,1
6651,25.7,0
6652,0.2,1
6653,9.6,0
6654,25.8,1
6655,48.9,0
6656,23.9,1
6657,21.5,0
6658,28.6,0
6659,7.1,1
6660,3.5,1
6661,20.6,0
6662,3.3,1
6663,29.1,0
6664,36.5,1
6665,32.0,1
6666,10.7,1
6667,62.1,0
6668,50.8,1
6669,26.4,1
6670,0.5,1
6671,58.6,0
6672,81.9,1
6673,36.7,1
6674,37.2,0
6675,45.6,0
6676,20.8,1
6677,5.4,0
6678,36.3,1
6679,34.7,1
6680,31.5,1
6681,36.5,0
6682,0.4,0
6683,18.9,1
6684,20.0,1
6685,32.9,0
6686,26.4,1
6687,26.5,1
6688,48.9,1
6689,48.7,1
6690,17.0,1
6691,50.7,1
6692,59.9,1
6693,22.8,0
6694,49.7,0
6695,18.7,1
6696,0.2,1
6697,8.7,1
6698,16.3,1
6699,7.8,1
6700,5.1,0
6701,21.8,1
6702,30.8,0
6703,8.5,1
6704,46.3,1
6705,40.3,1
6706,46.2,1
6707,0.3,1
6708,47.0,1
6709,0.6,1
6710,34.4,1
6711,60.7,0
6712,51.0,1
6713,27.7,1
6714,19.7,0
6715,0.3,1
6716,49.8,0
6717,0.6,0
6718,1.9,1
6719,38.7,0
6720,27.7,1
6721,25.5,0
6722,20.9,0
6723,30.6,1
6724,46.9,0
6725,22.3,1
6726,23.2,1
6727,31.9,0
6728,0.5,0
6729,29.9,0
6730,25.0,1
6731,23.5,1
6732,5.8,1
6733,21.7,1
6734,33.8,1
6735,33.8,1
6736,38.7,0
6737,18.7,0
6738,21.7,1
6739,21.9,0
6740,0.5,1
6741,67.9,0
6742,0.2,0
6743,25.2,0
6744,6.8,1
6745,16.7,1
6746,36.1,1
6747,0.1,0
6748,38.8,0
6749,58.7,0
6750,27.8,0
6751,26.9,0
6752,45.7,1
6753,44.7,1
6754,36.4,0
6755,6.7,1
6756,58.9,0
6757,44.5,1
6758,38.7,0
6759,10.7,0
6760,11.8,0
6761,42.7,0
6762,17.7,0
6763,9.9,0
6764,11.9,0
6765,15.9,1
6766,25.1,0
6767,30.2,0
6768,19.8,1
6769,20.4,1
6770,18.4,0
6771,18.9,1
6772,52.7,0
6773,0.3,0
6774,35.2,0
6775,53.6,0
6776,28.0,0
6777,26.5,1
6778,16.8,1
6779,50.8,0
6780,30.3,1
6781,29.8,1
6782,18.8,1
6783,15.8,1
6784,0.8,1
6785,26.9,0
6786,7.9,1
6787,16.7,1
6788,17.8,1
6789,16.7,1
6790,21.0,1
6791,24.7,1
6792,15.7,1
6793,29.6,1
6794,18.3,1
6795,35.4,1
6796,0.4,0
6797,47.9,0
6798,13.8,1
6799,0.8,1
6800,19.9,1
6801,22.7,1
6802,17.8,1
6803,31.8,1
6804,17.8,1
6805,23.7,1
6806,20.5,1
6807,37.8,0
6808,5.7,1
6809,49.8,0
6810,30.7,0
6811,5.7,0
6812,18.8,0
6813,11.0,1
6814,49.9,1
6815,29.8,1
6816,49.8,1
6817,34.0,1
6818,36.5,1
6819,32.2,0
6820,5.2,0
6821,27.3,0
6822,50.0,0
6823,7.1,1
6824,34.4,1
6825,25.7,0
6826,23.8,1
6827,3.5,1
6828,23.3,0
6829,5.6,0
6830,35.6,1
6831,15.9,1
6832,50.7,0
6833,16.7,1
6834,16.8,1
6835,15.7,1
6836,30.9,0
6837,15.3,0
6838,15.8,1
6839,50.8,0
6840,11.1,1
6841,58.7,0
6842,56.8,1
6843,2.5,0
6844,7.7,0
6845,47.5,1
6846,0.5,1
6847,17.7,1
6848,11.8,0
6849,55.2,0
6850,18.6,1
6851,18.7,1
6852,53.5,0
6853,19.6,0
6854,2.4,0
6855,27.7,1
6856,17.7,1
6857,53.5,0
6858,16.7,1
6859,23.8,1
6860,17.8,1
6861,18.3,1
6862,19.9,1
6863,15.8,1
6864,18.8,1
6865,58.8,1
6866,52.8,0
6867,22.0,0
6868,3.5,1
6869,25.8,1
6870,23.7,1
6871,18.4,0
6872,30.8,0
6873,3.2,1
6874,46.4,1
6875,18.7,1
6876,26.9,1
6877,26.8,1
6878,39.4,0
6879,39.5,0
6880,3.0,1
6881,40.0,0
6882,40.2,0
6883,21.9,1
6884,55.8,1
6885,18.1,1
6886,9.7,0
6887,7.1,0
6888,11.1,0
6889,26.6,0
6890,24.8,0
6891,24.3,1
6892,14.9,1
6893,64.0,1
6894,22.1,0
6895,0.9,0
6896,44.8,0
6897,12.7,1
6898,61.8,0
6899,22.0,1
6900,0.9,0
6901,1.5,0
6902,1.6,1
6903,9.7,0
6904,22.7,0
6905,15.7,0
6906,42.8,0
6907,1.6,0
6908,14.8,0
6909,48.5,0
6910,23.1,0
6911,1.8,0
6912,2.0,1
6913,1.2,0
6914,17.5,0
6915,12.9,1
6916,42.7,0
6917,88.7,1
6918,4.9,0
6919,10.9,0
6920,30.3,1
6921,22.8,0
6922,20.8,0
6923,25.1,0
6924,22.3,0
6925,34.3,1
6926,20.3,0
6927,4.3,0
6928,29.1,1
6929,29.4,1
6930,10.8,0
6931,42.7,0
6932,24.8,0
6933,1.3,0
6934,15.7,1
6935,18.1,1
6936,10.1,0
6937,15.9,1
6938,19.7,0
6939,1.2,1
6940,27.9,0
6941,32.8,0
6942,33.0,0
6943,25.8,1
6944,38.1,0
6945,4.2,1
6946,7.0,1
6947,26.3,0
6948,46.0,1
6949,37.9,0
6950,38.3,0
6951,22.7,1
6952,42.5,0
6953,1.0,0
6954,18.4,0
6955,47.9,1
6956,41.0,1
6957,10.1,0
6958,8.5,0
6959,47.8,0
6960,1.3,1
6961,1.7,1
6962,16.8,0
6963,36.2,1
6964,5.9,0
6965,60.9,1
6966,48.8,1
6967,46.7,1
6968,44.9,1
6969,38.9,0
6970,31.6,1
6971,40.7,1
6972,0.8,0
6973,21.3,0
6974,25.8,1
6975,20.5,0
6976,33.8,0
6977,8.9,0
6978,34.7,1
6979,2.4,1
6980,1.1,1
6981,31.4,0
6982,3.4,1
6983,21.5,0
6984,2.6,1
6985,2.3,0
6986,35.8,0
6987,9.2,1
6988,31.6,1
6989,32.7,0
6990,37.8,0
6991,8.9,0
6992,3.9,0
6993,4.1,0
6994,26.8,0
6995,8.8,1
6996,4.1,0
6997,3.7,1
6998,2.2,1
6999,6.9,0
7000,22.6,1
7001,56.9,1
7002,60.0,0
7003,3.3,0
7004,21.0,1
7005,2.8,1
7006,17.8,1
7007,28.5,0
7008,1.9,1
7009,75.9,0
7010,0.3,0
7011,2.4,1
7012,74.9,0
7013,23.7,1
7014,28.8,1
7015,18.7,1
7016,24.7,1
7017,5.4,0
7018,53.5,1
7019,37.9,1
7020,40.9,0
7021,36.7,0
7022,18.9,0
7023,18.9,0
7024,27.2,0
7025,32.6,1
7026,0.6,0
7027,46.7,0
7028,69.9,1
7029,34.5,0
7030,1.9,0
7031,27.6,0
7032,33.8,1
7033,32.8,1
7034,2.0,1
7035,44.8,0
7036,34.4,0
7037,7.0,1
7038,24.7,1
7039,18.9,1
7040,18.8,1
7041,26.8,1
7042,17.2,1
7043,56.8,1
7044,50.8,1
7045,35.7,0
7046,20.9,1
7047,40.9,1
7048,22.9,0
7049,3.6,0
7050,26.8,1
7051,9.7,1
7052,25.9,1
7053,7.8,1
7054,2.8,1
7055,45.8,1
7056,52.4,1
7057,52.7,1
7058,44.9,0
7059,3.2,1
7060,24.8,0
7061,3.4,1
7062,44.8,0
7063,31.4,1
7064,61.4,1
7065,4.7,0
7066,53.0,0
7067,43.8,1
7068,3.1,1
7069,5.8,1
7070,45.8,1
7071,58.8,0
7072,58.8,0
7073,45.5,1
7074,26.1,0
7075,25.5,1
7076,28.9,1
7077,23.1,1
7078,29.5,0
7079,39.4,1
7080,39.0,1
7081,23.7,0
7082,50.0,1
7083,57.8,0
7084,30.8,1
7085,22.7,1
7086,25.6,0
7087,22.8,1
7088,18.8,0
7089,26.4,1
7090,38.1,0
7091,22.9,1
7092,42.7,0
7093,51.4,0
7094,58.9,1
7095,24.1,0
7096,18.4,1
7097,22.9,0
7098,28.6,0
7099,0.1,1
7100,4.8,1
7101,4.6,1
7102,10.6,0
7103,24.5,0
7104,35.9,0
7105,25.6,1
7106,39.0,0
7107,24.4,0
7108,22.9,0
7109,33.5,1
7110,15.8,1
7111,26.9,0
7112,60.8,0
7113,31.3,1
7114,20.7,0
7115,1.6,0
7116,24.1,0
7117,22.8,1
7118,32.8,1
7119,4.8,0
7120,7.4,1
7121,30.4,0
7122,0.9,0
7123,28.4,0
7124,29.0,0
7125,47.5,0
7126,47.7,0
7127,47.8,0
7128,27.8,0
7129,39.4,1
7130,39.5,1
7131,33.1,1
7132,11.0,1
7133,5.5,1
7134,19.9,1
7135,21.8,1
7136,31.8,1
7137,19.7,1
7138,24.8,1
7139,1.0,0
7140,18.8,1
7141,15.2,1
7142,19.7,1
7143,22.7,1
7144,45.8,1
7145,3.8,1
7146,1.8,1
7147,24.8,0
7148,31.7,1
7149,0.1,0
7150,18.7,0
7151,34.8,0
7152,7.1,1
7153,0.6,1
7154,40.8,0
7155,4.8,1
7156,55.8,1
7157,60.8,0
7158,17.0,1
7159,38.2,1
7160,38.1,1
7161,5.6,0
7162,14.6,1
7163,29.8,1
7164,45.8,0
7165,31.2,1
7166,70.9,0
7167,2.5,1
7168,3.5,0
7169,51.7,1
7170,42.2,0
7171,42.2,0
7172,20.8,0
7173,24.3,1
7174,25.1,1
7175,20.8,1
7176,28.2,1
7177,2.7,1
7178,29.1,1
7179,30.7,1
7180,53.6,1
7181,53.8,1
7182,40.8,0
7183,40.0,0
7184,56.6,0
7185,0.7,1
7186,56.8,0
7187,2.9,1
7188,4.7,1
7189,21.7,0
7190,32.5,1
7191,27.3,1
7192,2.4,1
7193,3.7,0
7194,0.8,1
7195,0.2,1
7196,21.6,1
7197,22.8,1
7198,20.5,1
7199,20.8,1
7200,59.8,0
7201,16.7,0
7202,6.7,1
7203,4.9,0
7204,2.9,0
7205,26.1,0
7206,4.2,1
7207,34.9,1
7208,38.8,1
7209,19.0,0
7210,31.0,0
7211,15.7,1
7212,25.4,0
7213,25.3,0
7214,30.3,1
7215,24.7,1
7216,28.7,0
7217,19.7,0
7218,1.3,0
7219,6.8,1
7220,5.9,0
7221,41.0,0
7222,24.7,1
7223,29.1,0
7224,24.8,1
7225,30.2,0
7226,8.8,1
7227,26.8,1
7228,29.1,1
7229,7.8,1
7230,35.7,1
7231,40.8,1
7232,38.9,0
7233,10.1,0
7234,27.8,0
7235,44.8,0
7236,13.9,0
7237,0.7,1
7238,1.4,0
7239,35.8,0
7240,10.4,0
7241,22.0,0
7242,41.5,1
7243,1.0,1
7244,34.8,1
7245,17.0,1
7246,25.0,1
7247,26.0,1
7248,60.8,0
7249,66.9,1
7250,51.3,0
7251,56.3,1
7252,23.8,0
7253,40.7,0
7254,26.6,1
7255,4.2,0
7256,19.7,0
7257,52.1,0
7258,36.8,0
7259,31.8,0
7260,47.0,0
7261,10.1,0
7262,29.8,1
7263,18.7,0
7264,0.6,1
7265,17.9,1
7266,39.8,1
7267,18.1,1
7268,31.0,1
7269,10.2,1
7270,12.1,1
7271,65.7,1
7272,31.9,1
7273,28.8,0
7274,65.9,0
7275,3.7,0
7276,2.3,0
7277,19.8,0
7278,67.9,0
7279,78.9,1
7280,74.5,1
7281,65.7,0
7282,70.9,1
7283,23.8,0
7284,3.0,0
7285,15.1,1
7286,36.8,1
7287,0.1,1
7288,6.8,0
7289,25.9,0
7290,25.8,1
7291,53.8,0
7292,24.1,1
7293,21.8,0
7294,2.0,1
7295,38.9,1
7296,32.8,0
7297,2.8,1
7298,1.0,0
7299,2.4,0
7300,25.9,1
7301,26.0,1
7302,0.4,1
7303,1.1,0
7304,2.5,0
7305,22.0,0
7306,18.0,1
7307,18.7,1
7308,26.1,0
7309,61.8,0
7310,25.2,0
7311,44.8,0
7312,32.2,0
7313,53.5,0
7314,6.1,0
7315,23.5,1
7316,3.7,1
7317,0.8,1
7318,21.5,1
7319,18.7,1
7320,38.5,1
7321,18.8,1
7322,32.5,1
7323,19.6,1
7324,60.8,0
7325,61.8,0
7326,50.9,0
7327,34.9,1
7328,30.9,0
7329,29.8,0
7330,10.9,1
7331,27.9,1
7332,49.5,1
7333,49.3,0
7334,24.5,1
7335,18.2,1
7336,24.8,0
7337,23.6,1
7338,59.1,1
7339,35.8,1
7340,48.8,0
7341,26.1,0
7342,55.8,0
7343,23.7,0
7344,19.9,1
7345,21.2,0
7346,33.9,1
7347,38.8,1
7348,2.1,1
7349,24.2,1
7350,64.9,1
7351,20.9,1
7352,49.8,1
7353,19.0,0
7354,48.8,0
7355,18.7,0
7356,22.8,0
7357,17.8,0
7358,26.8,1
7359,38.8,0
7360,66.9,0
7361,36.9,0
7362,27.0,0
7363,0.8,1
7364,24.8,1
7365,0.9,1
7366,0.7,1
7367,27.4,1
7368,18.8,0
7369,0.7,1
7370,3.0,0
