,DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95
3059,68,27,0,0,0,0,1,0,0,18661,11,1,8,5,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3077,4941,3272,1711,1044,522,136,0,0,0,0,0,0,0,11,0,0,0,0
3060,69,27,0,0,0,0,1,0,0,18661,11,1,8,5,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3077,4941,3272,1711,1044,522,136,0,0,0,0,0,0,0,11,0,0,0,0
3061,70,27,0,0,0,0,1,0,0,18661,11,1,8,5,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3077,4941,3272,1711,1044,522,136,0,0,0,0,0,0,0,11,0,0,0,0
3062,71,27,0,0,0,0,1,0,0,18661,11,1,8,5,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3077,4941,3272,1711,1044,522,136,0,0,0,0,0,0,0,11,0,0,0,0
3063,72,27,0,0,0,0,0,0,0,18661,12,0,8,5,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,3077,4941,3272,1711,1044,522,136,0,0,0,0,0,0,0,12,0,0,0,0
3064,1,18699,1,0,0,0,0,0,0,0,0,0,3917,3104,4919,3327,1698,1023,545,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,2,18699,1,0,0,0,0,0,0,0,0,0,3917,3104,4919,3327,1698,1023,545,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,3,18699,1,0,0,0,0,0,0,0,0,0,3917,3104,4919,3327,1698,1023,545,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,4,18699,0,1,0,0,0,0,0,0,0,0,3917,3104,4919,3327,1698,1023,545,166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,5,18695,4,1,0,0,0,0,0,0,0,0,3915,3103,4919,3327,1698,1022,545,166,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3069,6,18692,6,2,0,0,0,0,0,0,0,0,3914,3102,4918,3327,1698,1022,545,166,3,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3070,7,18686,9,3,1,0,0,1,0,0,0,0,3913,3102,4913,3327,1698,1022,545,166,3,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
3071,8,18679,12,6,1,0,0,2,0,0,0,0,3911,3101,4910,3327,1697,1022,545,166,3,1,7,0,1,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
3072,9,18657,27,12,1,0,0,3,0,0,0,0,3906,3099,4904,3322,1696,1022,543,165,5,2,11,5,1,0,2,1,5,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,7
3073,10,18632,42,16,5,0,0,5,0,0,0,0,3900,3095,4899,3317,1693,1021,542,165,10,4,14,7,3,1,2,1,4,3,4,3,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,8
3074,11,18588,70,23,10,0,0,9,0,0,0,0,3893,3089,4887,3304,1690,1019,541,165,13,10,19,17,6,3,1,1,5,3,8,3,1,0,3,0,0,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,15,18
3075,12,18525,113,35,14,1,0,11,1,0,0,0,3880,3075,4871,3295,1686,1015,539,164,21,22,30,22,6,7,3,2,8,2,12,7,4,0,2,0,0,3,4,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,25,17
3076,13,18430,165,67,20,1,0,15,1,1,0,0,3867,3060,4846,3275,1674,1008,537,163,26,29,41,34,17,12,4,2,13,9,24,12,4,2,2,1,0,3,5,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,47,23
3077,14,18279,250,111,35,1,0,21,2,1,0,0,3839,3038,4807,3247,1658,999,528,163,47,37,63,47,26,18,11,1,16,21,31,25,9,5,2,2,0,4,14,7,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,75,38
3078,15,18044,388,178,54,5,0,26,3,2,0,0,3788,2998,4746,3204,1643,984,520,161,84,61,103,67,32,24,15,2,29,31,42,41,15,11,6,3,0,8,22,12,6,2,4,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,13,4,4,3,1,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,106,71
3079,16,17702,607,232,89,10,0,51,6,3,0,0,3703,2946,4664,3141,1616,965,509,158,138,91,156,106,46,41,24,5,48,42,56,46,23,9,5,3,0,13,34,21,10,5,6,0,0,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,22,10,4,10,2,2,1,0,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,143,109
3080,17,17269,828,355,131,7,0,90,5,15,0,0,3610,2875,4549,3058,1572,943,504,158,187,134,207,157,76,47,16,4,75,51,98,58,31,25,16,1,0,19,48,35,14,5,7,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,37,20,11,16,3,2,1,0,4,1,0,0,0,0,0,0,4,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,112,17,188,116
3081,18,16720,1066,553,195,11,0,128,8,19,0,0,3479,2784,4387,2979,1524,925,489,153,241,182,288,184,92,46,25,8,132,80,145,93,48,35,18,2,0,29,71,46,24,12,10,3,0,0,2,4,2,1,2,0,0,0,0,0,0,0,0,0,54,23,20,19,7,4,1,0,5,2,1,0,0,0,0,0,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,130,12,249,158
3082,19,15944,1455,765,287,22,0,189,13,25,0,0,3296,2665,4178,2855,1472,876,455,147,333,244,397,242,109,71,51,8,182,111,192,130,72,50,21,7,0,42,107,71,31,19,13,4,0,1,11,3,4,0,3,0,0,0,0,0,0,0,0,0,91,34,27,21,9,6,1,0,8,3,1,1,0,0,0,0,7,5,6,4,1,1,1,0,0,0,0,0,0,0,0,0,227,22,305,222
3083,20,15173,1757,982,409,36,0,289,16,38,0,0,3122,2546,3981,2711,1413,825,433,142,409,278,473,310,127,92,57,11,219,160,258,162,86,60,30,7,0,58,143,98,50,34,20,6,0,5,15,7,5,2,2,0,0,0,0,0,0,0,0,0,151,48,36,31,14,8,1,0,6,3,2,3,1,1,0,0,10,7,11,5,2,1,2,0,0,0,0,0,0,0,0,0,179,33,338,221
3084,21,14416,1857,1328,559,62,0,381,38,59,0,0,2962,2418,3776,2583,1344,794,409,130,417,297,497,331,145,91,60,19,298,221,355,221,114,73,38,8,0,81,196,131,68,45,30,8,0,8,24,16,6,5,3,0,0,0,0,0,0,0,0,0,212,62,52,27,14,12,1,1,15,8,2,9,1,2,1,0,13,10,17,9,6,1,3,0,0,0,0,0,0,0,0,0,184,23,347,203
3085,22,13441,2073,1658,763,79,1,519,68,98,0,0,2767,2236,3525,2404,1272,738,379,120,448,358,534,374,164,112,62,21,370,279,450,292,119,79,55,14,0,101,281,166,103,66,37,9,0,11,32,21,9,2,4,0,0,0,0,0,0,0,0,1,287,86,64,37,21,20,3,1,28,16,8,11,2,2,1,0,17,18,25,22,8,4,4,0,0,0,0,0,0,0,0,0,258,30,386,301
3086,23,12502,2183,2010,967,119,1,680,86,152,0,0,2582,2082,3284,2239,1179,669,353,114,439,375,556,395,204,131,65,18,448,339,553,353,130,106,60,21,0,130,350,218,130,79,49,11,0,20,44,24,18,8,5,0,0,0,0,0,0,0,0,1,383,120,77,51,21,21,6,1,37,13,16,12,6,2,0,0,28,26,39,35,10,7,7,0,0,0,0,0,0,0,0,0,227,32,418,262
3087,24,11505,2333,2234,1221,189,1,872,133,212,0,0,2377,1910,3016,2047,1106,605,336,108,464,400,600,440,200,152,57,20,493,381,601,395,165,113,67,19,0,173,448,277,152,101,56,14,0,30,70,45,23,10,9,2,0,0,0,0,0,0,0,1,477,156,102,68,30,26,11,2,69,20,22,10,8,4,0,0,37,35,60,45,14,12,9,0,0,0,0,0,0,0,0,0,282,34,390,291
3088,25,10519,2347,2457,1509,265,1,1083,202,317,0,0,2191,1750,2754,1864,998,554,309,99,458,394,609,445,229,141,54,17,528,405,646,448,202,136,74,18,0,225,563,344,166,116,71,24,0,42,90,62,33,22,13,3,0,0,0,0,0,0,0,1,573,210,140,82,31,32,12,3,106,30,25,21,14,6,0,0,61,49,92,61,25,16,12,1,0,0,0,0,0,0,0,0,285,29,400,272
3089,26,9425,2455,2649,1801,372,1,1272,253,472,0,0,1970,1554,2455,1689,887,504,278,88,496,421,658,426,244,129,60,21,545,441,685,489,239,157,71,22,0,269,679,425,194,132,79,23,0,58,132,82,45,30,20,5,0,0,0,0,0,0,0,1,666,251,151,107,39,36,19,3,141,41,33,17,10,9,1,1,99,70,126,92,40,26,17,2,0,0,0,0,0,0,0,0,348,36,419,291
3090,27,8397,2521,2730,2081,481,1,1445,345,699,0,0,1781,1391,2177,1500,785,435,248,80,477,431,700,441,250,133,68,21,564,450,675,513,261,172,71,24,0,313,787,503,209,153,89,27,0,70,184,99,67,36,20,5,0,0,0,0,0,0,0,1,763,288,171,114,50,36,20,3,188,62,37,26,15,14,3,0,144,100,188,131,61,44,26,5,0,0,0,0,0,0,0,0,335,34,422,237
3091,28,7472,2405,2847,2364,568,1,1610,431,1002,0,0,1588,1236,1935,1341,694,387,221,70,448,409,670,437,224,127,70,20,577,486,713,504,292,171,75,29,0,345,896,576,249,176,92,30,0,80,207,134,78,41,25,3,0,0,0,0,0,0,0,1,856,320,179,129,55,46,20,5,227,83,49,37,16,14,5,0,221,146,270,169,90,61,37,8,0,0,0,0,0,0,0,0,317,38,369,201
3092,29,6567,2321,2914,2579,738,2,1696,527,1356,0,0,1399,1107,1682,1176,602,343,193,65,477,371,618,424,228,113,72,18,559,499,784,511,291,173,73,24,0,377,942,636,287,197,106,34,0,112,282,175,82,51,31,5,0,0,0,0,0,0,0,2,899,337,191,135,64,45,18,7,278,100,62,42,22,14,8,1,305,202,358,228,122,87,44,10,0,0,0,0,0,0,0,0,390,34,267,214
3093,30,5683,2246,2878,2749,868,2,1777,653,1844,0,0,1185,959,1479,1020,514,298,171,57,484,363,575,406,225,110,66,17,569,485,787,513,272,152,76,24,0,384,976,675,349,225,106,34,0,129,341,209,81,55,41,12,0,0,0,0,0,0,0,2,939,358,192,143,69,49,20,7,339,135,81,51,22,18,5,2,401,292,488,310,166,116,60,11,0,0,0,0,0,0,0,0,404,46,271,163
3094,31,4791,2238,2787,2876,1030,2,1842,721,2413,0,0,1000,817,1246,859,428,255,143,43,483,358,576,403,223,111,61,23,561,475,739,498,265,145,82,22,0,401,1024,703,373,227,106,42,0,158,403,250,100,67,43,9,0,0,0,0,0,0,0,2,967,365,213,141,81,52,17,6,381,149,75,61,21,22,10,2,525,382,643,412,207,144,83,17,0,0,0,0,0,0,0,0,352,37,314,189
3095,32,3957,2141,2768,2935,1146,2,1858,827,3066,0,0,831,680,1019,707,357,211,119,33,462,346,564,374,197,107,60,31,558,458,736,509,269,139,83,16,0,418,1025,716,397,227,107,45,0,165,455,272,114,85,46,9,0,0,0,0,0,0,0,2,971,370,208,149,76,56,20,8,444,168,86,62,33,22,11,1,651,500,826,538,255,176,99,21,0,0,0,0,0,0,0,0,362,35,280,157
3096,33,3086,2104,2777,2922,1273,2,1847,898,3790,1,0,638,528,805,557,276,172,90,20,456,352,530,370,200,101,66,29,573,462,724,519,268,128,79,24,0,423,1027,695,387,235,109,46,0,178,497,302,141,100,45,10,0,0,0,0,0,0,0,2,946,366,233,141,79,51,24,7,503,171,84,69,29,30,10,2,801,625,1019,674,318,206,122,25,0,0,0,0,0,0,0,1,409,29,299,134
3097,34,2307,2022,2706,2900,1346,3,1881,901,4633,1,2,475,379,606,418,208,136,69,16,439,344,512,356,178,100,68,25,555,454,719,496,266,123,68,25,0,415,1020,705,388,222,106,44,0,194,502,339,146,107,46,12,0,0,0,0,0,0,0,3,966,385,227,136,82,50,29,6,475,176,100,75,39,22,9,5,1007,758,1233,802,391,263,150,29,0,0,0,0,0,0,0,1,366,24,258,131
3098,35,1550,1935,2605,2879,1449,2,1851,950,5477,2,1,324,252,423,284,127,87,44,9,411,326,491,349,177,103,58,20,546,448,670,456,249,128,79,29,0,413,1041,714,364,202,103,42,0,201,508,357,193,124,48,18,0,0,0,0,0,0,0,2,957,368,216,136,94,43,31,6,491,197,115,80,33,26,5,3,1188,900,1455,951,461,310,177,35,0,0,0,0,0,0,0,2,349,25,236,147
3099,36,888,1810,2520,2804,1541,3,1806,959,6367,2,1,182,141,243,170,75,46,24,7,385,302,466,318,161,115,54,9,534,439,626,451,241,115,79,35,0,417,1017,674,359,196,101,40,0,228,538,383,194,130,51,17,0,0,0,0,0,0,0,3,943,351,209,147,80,40,30,6,490,187,126,73,41,30,10,2,1383,1040,1694,1111,547,351,196,45,0,0,0,0,0,0,0,2,342,20,189,111
3100,37,447,1500,2405,2751,1553,3,1777,957,7305,2,1,91,70,124,90,40,19,12,1,302,251,396,272,125,94,48,12,535,409,608,407,230,120,67,29,0,417,980,674,344,187,107,42,0,242,547,378,190,124,54,18,0,0,0,0,0,0,0,3,923,337,211,147,85,38,30,6,484,193,113,81,38,30,14,4,1582,1186,1940,1278,646,411,213,49,0,0,0,0,0,0,0,2,233,9,130,69
3101,38,187,1072,2237,2707,1515,6,1775,967,8232,2,1,42,27,59,30,17,6,5,1,213,172,302,203,82,60,32,8,490,374,550,390,207,133,71,22,0,421,950,674,345,168,103,46,0,221,560,339,193,124,60,18,0,0,0,0,0,0,0,6,922,348,198,149,93,35,24,6,495,189,129,78,34,24,15,3,1755,1353,2171,1464,727,473,235,54,0,0,0,0,0,0,0,2,115,10,85,50
3102,39,66,675,2023,2567,1483,8,1717,992,9166,3,0,14,13,15,12,7,3,2,0,127,114,197,120,57,31,22,7,446,306,520,380,176,125,54,16,0,410,906,607,330,163,106,45,0,217,515,379,190,110,58,14,0,0,0,0,0,0,0,8,882,334,199,151,83,40,22,6,521,201,116,68,44,20,18,4,1927,1510,2451,1610,811,531,263,63,0,0,0,0,0,0,0,3,67,2,32,20
3103,40,43,344,1706,2379,1498,10,1629,952,10136,3,1,8,10,9,9,5,0,2,0,66,52,105,59,29,18,12,3,364,269,450,318,143,98,50,14,0,382,831,561,300,162,100,43,0,223,525,378,197,105,58,12,0,0,0,0,0,0,0,10,843,313,189,142,76,40,20,6,492,189,105,73,52,20,17,4,2144,1667,2705,1787,896,580,286,71,0,0,0,0,0,0,0,3,8,0,11,4
3104,41,36,164,1306,2191,1455,9,1534,940,11062,3,1,7,9,7,7,4,0,2,0,37,21,49,27,15,8,5,2,260,215,367,237,100,75,44,8,0,329,749,545,282,156,89,41,0,225,551,339,184,88,57,11,0,0,0,0,0,0,0,9,797,308,164,123,78,37,19,8,497,171,111,86,36,23,14,2,2319,1827,2921,1963,999,636,315,82,0,0,0,0,0,0,0,3,3,0,3,1
3105,42,36,61,900,1964,1449,10,1400,932,11945,3,3,7,9,7,7,4,0,2,0,16,10,19,7,4,2,2,1,172,155,248,169,74,45,30,7,0,273,703,482,241,152,77,36,0,232,526,348,181,88,62,12,0,0,0,0,0,0,0,10,733,283,151,104,72,34,17,6,491,173,105,79,41,28,12,3,2498,1970,3160,2131,1081,674,343,88,0,0,0,0,0,0,0,3,0,0,0,0
3106,43,36,18,575,1692,1412,9,1189,932,12834,3,4,7,9,7,7,4,0,2,0,4,4,5,3,1,0,1,0,108,91,162,104,54,31,20,5,0,231,612,418,194,138,66,33,0,224,507,339,187,79,64,12,0,0,0,0,0,0,0,9,626,238,125,92,53,31,19,5,480,186,103,71,46,31,11,4,2692,2122,3398,2293,1159,713,362,95,0,0,0,0,0,0,0,3,0,0,0,0
3107,44,36,7,360,1420,1310,11,955,913,13685,3,4,7,9,7,7,4,0,2,0,1,1,3,2,0,0,0,0,64,60,103,63,30,22,15,3,0,181,520,364,164,116,49,26,0,218,476,299,166,76,61,14,0,0,0,0,0,0,0,11,515,182,99,76,44,21,14,4,462,183,103,69,41,38,12,5,2868,2271,3608,2447,1249,750,392,100,0,0,0,0,0,0,0,3,0,0,0,0
3108,45,36,2,193,1141,1228,12,735,847,14502,4,4,7,9,7,7,4,0,2,0,0,1,1,0,0,0,0,0,33,29,63,35,16,7,7,3,0,151,413,289,131,93,43,21,0,185,459,290,149,84,49,12,0,0,0,0,0,0,0,12,398,141,80,56,27,16,14,3,440,168,92,62,41,30,12,2,3039,2421,3804,2588,1330,793,418,109,0,0,0,0,0,0,0,4,0,0,0,0
3109,46,35,1,99,855,1166,12,529,741,15258,4,4,7,9,7,7,4,0,1,0,0,0,0,0,0,0,1,0,21,15,31,15,8,4,3,2,0,119,316,208,90,69,35,18,0,162,426,283,151,87,47,10,0,0,0,0,0,0,0,12,276,102,69,41,18,11,11,1,397,151,72,57,34,20,7,3,3216,2547,3998,2716,1393,832,440,116,0,0,0,0,0,0,0,4,0,0,1,0
3110,47,35,0,46,585,1028,11,344,674,15972,5,3,7,9,7,7,4,0,1,0,0,0,0,0,0,0,0,0,11,9,16,4,2,1,3,0,0,90,201,141,71,41,23,18,0,132,379,263,115,89,44,6,0,0,0,0,0,0,0,11,177,67,50,31,5,5,7,2,366,134,64,45,32,22,9,2,3356,2664,4202,2836,1469,865,458,122,0,0,0,0,0,0,0,5,0,0,0,0
3111,48,35,0,21,379,894,11,207,579,16569,5,4,7,9,7,7,4,0,1,0,0,0,0,0,0,0,0,0,8,4,4,3,0,0,2,0,0,54,127,87,51,28,16,16,0,123,330,231,101,66,37,6,0,0,0,0,0,0,0,11,104,37,36,17,4,3,4,2,314,114,63,43,20,15,9,1,3484,2764,4352,2939,1518,911,476,125,0,0,0,0,0,0,0,5,0,0,0,0
3112,49,35,0,10,246,703,10,125,470,17095,6,4,7,9,7,7,4,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,1,0,0,35,81,54,30,19,12,15,0,90,256,172,91,56,32,6,0,0,0,0,0,0,0,10,61,24,23,10,0,3,3,1,258,84,54,37,17,11,8,1,3587,2861,4496,3046,1556,934,488,127,0,0,0,0,0,0,0,6,0,0,0,0
3113,50,35,0,7,133,558,11,65,364,17518,9,2,7,9,7,7,4,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,16,48,30,16,5,7,11,0,75,195,129,70,62,23,4,0,0,0,0,0,0,0,11,30,13,14,5,0,2,0,1,206,68,42,22,11,6,8,1,3671,2923,4611,3134,1597,948,505,129,0,0,0,0,0,0,0,9,0,0,0,0
3114,51,34,1,0,69,417,10,40,242,17876,11,4,7,9,6,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,13,8,3,5,9,0,56,146,99,55,38,19,4,0,0,0,0,0,0,0,10,21,7,8,2,0,1,0,1,137,44,29,14,7,5,5,1,3752,2981,4706,3192,1624,976,515,130,0,0,0,0,0,0,0,11,0,0,1,0
3115,52,34,0,1,33,291,11,19,178,18121,12,4,7,9,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,4,2,1,3,6,0,39,96,68,39,30,16,3,0,0,0,0,0,0,0,11,11,4,4,0,0,0,0,0,92,34,22,15,4,5,4,2,3807,3014,4778,3233,1649,987,521,132,0,0,0,0,0,0,0,12,0,0,0,0
3116,53,34,0,0,16,204,12,11,108,18302,13,4,7,9,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,3,4,0,28,62,48,30,22,12,2,0,0,0,0,0,0,0,12,8,2,1,0,0,0,0,0,56,22,13,8,2,4,2,1,3846,3042,4833,3261,1662,997,527,134,0,0,0,0,0,0,0,13,0,0,0,0
3117,54,34,0,0,10,119,10,5,68,18439,15,4,7,9,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,4,0,14,35,31,19,11,7,2,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,35,15,10,4,1,1,1,1,3871,3065,4865,3284,1674,1011,535,134,0,0,0,0,0,0,0,15,0,0,0,0
3118,55,34,0,0,7,77,10,4,49,18503,16,3,7,9,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,10,19,24,10,11,1,2,0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,27,11,5,3,1,0,1,1,3880,3074,4886,3293,1683,1012,541,134,0,0,0,0,0,0,0,16,0,0,0,0
3119,56,34,0,0,3,49,8,0,35,18554,17,2,7,9,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,14,16,6,5,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20,8,3,1,1,0,1,1,3890,3082,4895,3303,1687,1018,541,138,0,0,0,0,0,0,0,17,0,0,0,0
3120,57,33,1,0,3,34,8,0,26,18578,17,2,6,9,6,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,8,11,5,4,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,6,2,0,1,0,1,1,3895,3086,4902,3309,1688,1019,541,138,0,0,0,0,0,0,0,17,1,0,0,0
