"","V1","V2"
"10072",13.1,0
"10073",45.5,0
"10074",28,0
"10075",28.1,0
"10076",10,0
"10077",30.9,0
"10078",40.9,0
"10079",67.8,1
"10080",49,0
"10081",13.9,0
"10082",65.8,0
"10083",54.9,0
"10084",0.3,1
"10085",0.2,1
"10086",23.3,0
"10087",22.3,0
"10088",45.5,0
"10089",34.9,0
"10090",29.5,0
"10091",27.3,0
"10092",33.9,1
"10093",28.2,0
"10094",1.2,1
"10095",36.7,0
"10096",12.4,0
"10097",53.9,0
"10098",2.6,1
"10099",41.7,0
"10100",2.6,1
"10101",29.3,1
"10102",40.9,1
"10103",25.4,0
"10104",47.4,1
"10105",27.5,0
"10106",5.9,0
"10107",19.9,1
"10108",30.9,1
"10109",25.1,0
"10110",30.8,1
"10111",18.1,1
"10112",7,1
"10113",3.7,0
"10114",6,0
"10115",4,0
"10116",38.2,1
"10117",4.7,0
"10118",20.2,0
"10119",39.6,1
"10120",52.1,0
"10121",29.7,1
"10122",25.9,1
"10123",39.9,1
"10124",25.1,1
"10125",60.9,0
"10126",40,0
"10127",32.2,1
"10128",61,1
"10129",46,1
"10130",44,0
"10131",18.2,1
"10132",41.1,1
"10133",17.2,1
"10134",21.9,0
"10135",4.2,0
"10136",27.2,0
"10137",38.7,0
"10138",8.1,1
"10139",2,1
"10140",30.5,0
"10141",4.1,0
"10142",4.9,1
"10143",4.2,1
"10144",4.8,1
"10145",39.1,1
"10146",36,0
"10147",14.1,0
"10148",4.1,0
"10149",35.7,1
"10150",20.2,0
"10151",20.3,0
"10152",18,0
"10153",30.9,1
"10154",31.2,1
"10155",30.7,1
"10156",19.1,1
"10157",12,0
"10158",12.6,0
"10159",52.9,0
"10160",52,1
"10161",40,0
"10162",33.7,1
"10163",33.9,1
"10164",11.1,1
"10165",0.6,1
"10166",31.7,0
"10167",0.7,0
"10168",4,1
"10169",4,1
"10170",0.9,0
"10171",67.7,1
"10172",32.1,0
"10173",30.9,0
"10174",6.8,1
"10175",5.1,1
"10176",15.9,1
"10177",31.7,1
"10178",42.9,0
"10179",17.1,0
"10180",23.1,0
"10181",14.2,1
"10182",8.3,1
"10183",44.1,1
"10184",41.1,0
"10185",45.9,0
"10186",0.9,1
"10187",63.9,1
"10188",18.7,1
"10189",37,1
"10190",33.9,0
"10191",19,0
"10192",34.8,0
"10193",53,1
"10194",42,0
"10195",11.6,1
"10196",40.1,1
"10197",40.9,0
"10198",17.1,1
"10199",6.1,0
"10200",14.1,1
"10201",21,0
"10202",24,1
"10203",21,0
"10204",44.2,1
"10205",23.5,0
"10206",23.2,0
"10207",12.2,0
"10208",15.2,0
"10209",33.2,1
"10210",28,0
"10211",18.2,1
"10212",18.3,1
"10213",3.6,0
"10214",1,0
"10215",0.7,0
"10216",22.9,0
"10217",0.3,0
"10218",1.1,0
"10219",3.2,1
"10220",34.6,0
"10221",18.1,0
"10222",34,1
"10223",24,1
"10224",45.6,1
"10225",43,0
"10226",42.5,0
"10227",13,0
"10228",16.9,1
"10229",34.2,1
"10230",31,0
"10231",5,0
"10232",25.8,1
"10233",26.7,1
"10234",3,0
"10235",0.1,0
"10236",24.9,1
"10237",31.6,0
"10238",31.5,1
"10239",24.8,1
"10240",22.5,1
"10241",18.4,0
"10242",24.9,1
"10243",24.7,1
"10244",25,1
"10245",36.1,1
"10246",36.7,1
"10247",3,1
"10248",33,0
"10249",22.1,1
"10250",1.6,0
"10251",24.6,0
"10252",1.9,0
"10253",19,0
"10254",5.2,1
"10255",25.9,0
"10256",9.9,0
"10257",41.2,0
"10258",19,1
"10259",32.2,0
"10260",39.9,0
"10261",8.9,0
"10262",27.8,1
"10263",43.4,1
"10264",19,0
"10265",23.5,0
"10266",42,0
"10267",32.9,0
"10268",16.1,1
"10269",27.9,0
"10270",3.1,0
"10271",47.4,0
"10272",60.9,0
"10273",63.1,0
"10274",38,1
"10275",37,0
"10276",26.9,0
"10277",4.3,0
"10278",1,1
"10279",41.8,1
"10280",18.9,1
"10281",51,1
"10282",16.1,1
"10283",37.2,0
"10284",1,1
"10285",35.6,0
"10286",26.9,1
"10287",2.1,1
"10288",31.2,0
"10289",20,1
"10290",56.3,0
"10291",61.2,0
"10292",42.2,0
"10293",35.1,0
"10294",33.9,1
"10295",2,0
"10296",40.8,0
"10297",56.9,1
"10298",25.7,1
"10299",48.9,0
"10300",56.2,0
"10301",19,1
"10302",36,1
"10303",23.2,1
"10304",7,0
"10305",7,0
"10306",56,0
"10307",2.1,1
"10308",0.9,1
"10309",26.1,0
"10310",39,1
"10311",16.7,0
"10312",11.3,0
"10313",26.8,0
"10314",2.1,1
"10315",2.1,1
"10316",27.3,1
"10317",3.9,0
"10318",2.9,0
"10319",4.9,1
"10320",26,0
"10321",6,0
"10322",8.2,0
"10323",3.2,0
"10324",34,0
"10325",8.1,0
"10326",51,1
"10327",5.1,1
"10328",3.1,0
"10329",30,0
"10330",23.1,1
"10331",23,1
"10332",35,1
"10333",7.9,1
"10334",5.9,1
"10335",9,0
"10336",10.1,0
"10337",25.9,0
"10338",2.9,0
"10339",7.1,1
"10340",22.8,1
"10341",18.9,0
"10342",33,1
"10343",3,1
"10344",3.1,1
"10345",6,1
"10346",0.8,1
"10347",38.1,0
"10348",6.2,1
"10349",4.9,0
"10350",2.4,1
"10351",18.8,0
"10352",45.9,1
"10353",6.1,0
"10354",17.2,1
"10355",15.1,1
"10356",49.9,1
"10357",25.7,1
"10358",0.8,0
"10359",6.5,0
"10360",33,0
"10361",5,0
"10362",30.9,0
"10363",35.2,0
"10364",28,0
"10365",17,1
"10366",20.2,1
"10367",21.9,1
"10368",17.8,1
"10369",18.9,1
"10370",19.1,1
"10371",34.1,0
"10372",35.9,1
"10373",29,1
"10374",34.9,0
"10375",24.8,0
"10376",25.1,0
"10377",35.9,1
"10378",28.8,1
"10379",1,1
"10380",36.1,1
"10381",65.7,0
"10382",31.6,1
"10383",31.7,0
"10384",6.7,0
"10385",37.1,0
"10386",27.9,0
"10387",4.3,1
"10388",41.9,0
"10389",17,1
"10390",13.1,0
"10391",27.2,1
"10392",50,0
"10393",70.7,1
"10394",56,0
"10395",67.7,1
"10396",72.7,1
"10397",25.7,1
"10398",50.9,0
"10399",56,0
"10400",12,1
"10401",20.9,0
"10402",2.9,1
"10403",5.2,1
"10404",12.1,1
"10405",33.2,1
"10406",13.2,1
"10407",3.2,1
"10408",7.6,0
"10409",24,1
"10410",28.9,0
"10411",0.8,0
"10412",31,1
"10413",1.2,0
"10414",2.1,0
"10415",6.5,1
"10416",0.9,1
"10417",51.5,1
"10418",22.5,1
"10419",22.5,1
"10420",24,1
"10421",0.6,1
"10422",3.1,1
"10423",2,1
"10424",25.1,0
"10425",2.1,1
"10426",22.9,1
"10427",16.9,0
"10428",7,0
"10429",14,0
"10430",17.1,1
"10431",33.6,1
"10432",31.3,0
"10433",21.3,1
"10434",5,0
"10435",0.9,0
"10436",53,1
"10437",50.2,0
"10438",37.7,0
"10439",37.8,0
"10440",37.9,0
"10441",7.3,1
"10442",55.1,0
"10443",7.7,0
"10444",6.7,1
"10445",13.1,1
"10446",7.5,1
"10447",58.2,1
"10448",50,1
"10449",7.4,0
"10450",15.8,1
"10451",31.1,0
"10452",36,1
"10453",36,0
"10454",2.2,0
"10455",8,0
"10456",41,0
"10457",0.9,1
"10458",2.2,0
"10459",28.5,0
"10460",26.3,1
"10461",25,1
"10462",8.3,1
"10463",10.5,0
"10464",1.3,1
"10465",12.1,0
"10466",27.2,0
"10467",1.1,0
"10468",1.9,1
"10469",70.7,1
"10470",40,0
"10471",45,1
"10472",41,0
"10473",41,0
"10474",41,1
"10475",13.1,1
"10476",34.9,1
"10477",33.9,0
"10478",35,0
"10479",24.7,1
"10480",13.2,1
"10481",24,1
"10482",18.2,1
"10483",30,1
"10484",30.9,1
"10485",20.9,1
"10486",20.1,1
"10487",36.1,1
"10488",28.9,0
"10489",19,1
"10490",20.1,1
"10491",64,1
"10492",19.3,1
"10493",61,0
"10494",23.2,0
"10495",32.8,0
"10496",6.6,0
"10497",28.1,1
"10498",31.1,0
"10499",39,0
"10500",3.8,1
"10501",55.9,1
"10502",28.7,1
"10503",28.7,1
"10504",56.1,1
"10505",29.1,0
"10506",51.1,0
"10507",51.1,0
"10508",5.4,1
"10509",4.7,0
"10510",21,0
"10511",13,1
"10512",2.2,1
"10513",30.1,0
"10514",37,1
"10515",30.9,1
"10516",33.1,0
"10517",4.8,1
"10518",24,1
"10519",28.8,1
"10520",0.8,1
"10521",3.1,1
"10522",51,1
"10523",59.2,0
"10524",28.9,0
"10525",7.6,1
"10526",28.9,0
"10527",7.4,1
"10528",22.3,1
"10529",36,1
"10530",30,0
"10531",24,1
"10532",21.2,1
"10533",41,0
"10534",11,0
"10535",1.4,0
"10536",1.6,0
"10537",35.1,1
"10538",2.1,1
"10539",3.1,1
"10540",30.1,0
"10541",6.6,0
"10542",20,1
"10543",26.1,1
"10544",44.9,0
"10545",2.5,1
"10546",1.9,1
"10547",3,1
"10548",48,1
"10549",45.1,0
"10550",12.8,0
"10551",14.4,1
"10552",41.8,0
"10553",65.7,0
"10554",59.1,1
"10555",5,1
"10556",43.2,1
"10557",3.9,1
"10558",34.9,0
"10559",36,0
"10560",8.4,0
"10561",4.2,1
"10562",54.4,1
"10563",6.1,0
"10564",43,1
"10565",46,0
"10566",32.8,1
"10567",21.1,1
"10568",64,0
"10569",18.1,1
"10570",55.1,0
"10571",14.2,0
"10572",35.2,0
"10573",5,0
"10574",27,0
"10575",6.1,0
"10576",24.9,1
"10577",9.1,1
"10578",6.1,0
"10579",2.9,1
"10580",21,1
"10581",31.3,0
"10582",18,0
"10583",30.5,0
"10584",10.9,0
"10585",22.8,0
"10586",36.9,1
"10587",23.9,0
"10588",26.2,0
"10589",27.2,1
"10590",45.1,1
"10591",18.1,0
"10592",5.8,0
"10593",36.1,0
"10594",33.1,1
"10595",33.9,1
"10596",24,1
"10597",20.4,0
"10598",40.1,1
"10599",21,1
"10600",4,1
"10601",18.7,1
"10602",21.5,0
"10603",17.5,1
"10604",19,1
"10605",5.2,1
"10606",65.7,0
"10607",56,0
"10608",18.7,0
"10609",16.1,1
"10610",39,1
"10611",16.9,0
"10612",41.1,0
"10613",50,0
"10614",16.2,0
"10615",34.8,0
"10616",34.8,0
"10617",5.3,0
"10618",2.8,0
"10619",19,1
"10620",24.8,1
"10621",18.6,1
"10622",18.9,1
"10623",42,1
"10624",55,1
"10625",7.7,0
"10626",5.4,0
"10627",5.8,1
"10628",11.5,0
"10629",55.1,1
"10630",43.9,0
"10631",71.5,1
"10632",59.1,0
"10633",51.2,0
"10634",27.9,0
"10635",55.2,1
"10636",21,0
"10637",12,1
"10638",14,1
"10639",48.5,1
"10640",35.1,0
"10641",30.9,1
"10642",40.6,0
"10643",54.6,1
"10644",8.2,0
"10645",2.2,0
"10646",21.1,0
"10647",22.9,1
"10648",6.7,1
"10649",56.8,1
"10650",41.1,0
"10651",44.7,1
"10652",56.8,0
"10653",28.9,0
"10654",0.7,0
"10655",3.9,0
"10656",29,0
"10657",36.4,0
"10658",31.5,0
"10659",28.9,1
"10660",26.9,0
"10661",41.6,1
"10662",26,0
"10663",34.9,0
"10664",31,1
"10665",31.1,1
"10666",43.6,1
"10667",13.2,1
"10668",29,1
"10669",6.2,1
"10670",25.1,0
"10671",48,1
"10672",28.3,0
"10673",52,0
"10674",3.1,0
"10675",31,0
"10676",24,0
"10677",1,0
"10678",25.3,1
"10679",3.4,0
"10680",36.5,1
"10681",39.2,0
"10682",16.9,0
"10683",39.9,0
"10684",50.2,1
"10685",30.5,1
"10686",43.7,0
"10687",47.1,0
"10688",44,0
"10689",19,0
"10690",57.5,0
"10691",8.3,1
"10692",15.2,0
"10693",34.9,1
"10694",22,1
"10695",30.5,0
"10696",52,0
"10697",52,0
"10698",16.2,0
"10699",23.5,1
"10700",24.2,1
"10701",60.1,1
"10702",34.9,0
"10703",34.7,1
"10704",24.9,0
"10705",5.1,1
"10706",8.1,1
"10707",5.1,1
"10708",49.1,0
"10709",16,1
"10710",2.9,0
"10711",54,1
"10712",49.1,0
"10713",15,0
"10714",42.2,0
"10715",15.9,1
"10716",2.2,0
"10717",55,1
"10718",2.1,0
"10719",29.7,0
"10720",11.1,0
"10721",11.2,1
"10722",17.1,1
"10723",21.9,0
"10724",65.8,0
"10725",89.7,0
"10726",5.8,0
"10727",25,0
"10728",7.1,0
"10729",7.3,0
"10730",27,1
"10731",5,1
"10732",21,0
"10733",18,1
"10734",8,1
"10735",18,1
"10736",27,0
"10737",68.7,0
"10738",9.2,0
"10739",27,0
"10740",30.1,0
"10741",28,1
"10742",29,0
"10743",29.1,0
"10744",8.1,0
"10745",30.1,1
"10746",70.7,1
"10747",69.7,1
"10748",47,1
"10749",30.9,0
"10750",0.1,1
"10751",31,1
"10752",3.4,1
"10753",0.9,1
"10754",27.1,0
"10755",6.1,1
"10756",1.1,1
"10757",46.9,1
"10758",36.1,1
"10759",33.9,0
"10760",10,0
"10761",8,1
"10762",4.1,1
"10763",7.1,0
"10764",54.3,1
"10765",54.3,1
"10766",53.3,1
"10767",4.1,1
"10768",8.1,1
"10769",53.1,1
"10770",45,0
"10771",70.7,0
"10772",24,0
"10773",34.4,1
"10774",29.1,1
"10775",26,0
"10776",2,1
"10777",19.8,1
"10778",5.8,0
"10779",3.8,1
"10780",1.5,1
"10781",2.2,1
"10782",2.2,0
"10783",22.6,1
"10784",43.3,1
"10785",24.7,0
"10786",2,1
"10787",39.6,0
"10788",17.9,0
"10789",2.1,0
"10790",27.1,0
"10791",35.5,0
"10792",31,0
"10793",15,1
"10794",51,0
"10795",16,1
"10796",11.2,1
"10797",30.9,1
"10798",26.9,0
"10799",3.5,0
"10800",4.2,0
"10801",33,0
"10802",4,0
"10803",11.5,1
"10804",3.9,0
"10805",27,0
"10806",4.2,0
"10807",27.1,0
"10808",11.6,1
"10809",9.1,1
"10810",21,0
"10811",19,1
"10812",70.7,1
"10813",74.7,0
"10814",75.7,0
"10815",16.9,1
"10816",41.4,1
"10817",76.7,1
"10818",35.1,1
"10819",39.1,1
"10820",32.7,0
"10821",5.4,1
"10822",14.4,0
"10823",8.6,0
"10824",41.1,0
"10825",17.9,0
"10826",7.1,1
"10827",12.6,0
"10828",18,0
"10829",47.1,0
"10830",5.9,1
"10831",36.8,0
"10832",31.8,0
"10833",49.5,0
"10834",56.1,0
"10835",64,1
"10836",58,0
"10837",59,1
"10838",51.1,0
"10839",61.4,1
"10840",0.7,0
"10841",45.5,1
"10842",51.1,1
"10843",53.1,1
"10844",2.7,0
"10845",13.1,1
"10846",10.2,1
"10847",4,0
"10848",9.1,0
"10849",30,1
"10850",14,0
"10851",23.2,1
"10852",42.1,0
"10853",21.6,1
"10854",22.6,1
"10855",1.7,1
"10856",22,0
"10857",19,1
"10858",19,1
"10859",38.8,1
"10860",41,0
"10861",9.3,0
"10862",28.9,0
"10863",3.3,1
"10864",8.3,0
"10865",3.3,1
"10866",13.4,1
"10867",60.5,0
"10868",2.1,1
"10869",31.6,0
"10870",7.9,0
"10871",2.8,1
"10872",6.5,0
"10873",0.5,1
"10874",6.7,0
"10875",0.7,1
"10876",30.9,1
"10877",32,0
"10878",34,1
"10879",32,0
"10880",33.7,1
"10881",0.1,0
"10882",11.1,0
"10883",32,1
"10884",40.2,0
"10885",16.6,0
"10886",35.3,0
"10887",5.7,1
"10888",38.8,1
"10889",8.2,0
"10890",9.7,1
"10891",5.7,1
"10892",8.2,0
"10893",0.7,1
"10894",38,1
"10895",59.1,1
"10896",35.1,1
"10897",2.9,0
"10898",9.9,0
"10899",12.1,1
"10900",71.7,0
"10901",75.7,0
"10902",48.2,0
"10903",35.8,1
"10904",20,0
"10905",39.2,1
"10906",12.2,0
"10907",9.2,0
"10908",24.1,1
"10909",2,1
"10910",9,0
"10911",2.2,0
"10912",1.2,1
"10913",4.5,0
"10914",28.2,0
"10915",36.1,0
"10916",50.7,1
"10917",32.5,0
"10918",65.7,1
"10919",10.2,1
"10920",19.9,0
"10921",4,0
"10922",8,0
"10923",4.1,1
"10924",1.5,0
"10925",46.2,0
"10926",62,1
"10927",46.8,1
"10928",14.5,1
"10929",14.5,0
"10930",8.3,0
"10931",39,1
"10932",37.8,0
"10933",19.9,1
"10934",20.9,1
"10935",24.6,1
"10936",2.2,1
"10937",33.3,0
"10938",20.6,1
"10939",35.7,1
"10940",25.9,0
"10941",24.7,0
"10942",35,1
"10943",30.7,0
"10944",5,0
"10945",27.2,0
"10946",20,1
"10947",52.9,1
"10948",48.9,0
"10949",29.8,0
"10950",30.2,0
"10951",28.1,1
"10952",36,1
"10953",4.1,0
"10954",0.8,0
"10955",0.8,0
"10956",4.3,0
"10957",2.3,0
"10958",29.8,0
"10959",69.7,0
"10960",23,0
"10961",26.5,0
"10962",23.3,0
"10963",23.6,0
"10964",16,1
"10965",2.1,1
"10966",1.9,0
"10967",54,0
"10968",54,0
"10969",53.5,0
"10970",28.2,1
"10971",22.9,0
"10972",15.9,0
"10973",39,1
"10974",31.3,0
"10975",29,0
"10976",19,1
"10977",0.9,1
"10978",1,1
"10979",20,1
"10980",19.3,1
"10981",19.6,1
"10982",29.1,1
"10983",4,0
"10984",23,0
"10985",23.1,0
"10986",20.1,0
"10987",4,1
"10988",6.3,0
"10989",4.1,0
"10990",11.8,0
"10991",3.8,1
"10992",8.3,0
"10993",44,0
"10994",15.1,1
"10995",16.6,0
"10996",29,1
"10997",24.1,0
"10998",27.1,0
"10999",2.9,0
"11000",3,0
"11001",26.1,1
"11002",0.7,0
"11003",0.7,1
"11004",1.1,0
"11005",25.2,0
"11006",5.5,0
"11007",56.2,0
"11008",10,1
"11009",1.3,1
"11010",27,0
"11011",25.9,0
"11012",11.9,0
"11013",34.4,1
"11014",18.9,0
"11015",23.1,0
"11016",1.9,1
"11017",1.8,1
"11018",0.1,1
"11019",34.3,0
"11020",39.4,0
"11021",24.9,1
"11022",35,0
"11023",33.8,1
"11024",33.7,1
"11025",22.8,1
"11026",19.4,1
"11027",5.8,1
"11028",14.7,0
"11029",16.5,1
"11030",16.1,1
"11031",38,1
"11032",22.8,1
"11033",29,1
"11034",22.6,1
"11035",29.1,1
"11036",1.3,1
"11037",1.5,1
"11038",56,0
"11039",51,1
"11040",25.9,0
"11041",29.3,1
"11042",22.3,0
"11043",5.9,0
"11044",5.9,0
"11045",6,0
"11046",18.1,0
"11047",21.2,0
"11048",48.2,0
"11049",40,1
"11050",41.5,0
"11051",9.1,0
"11052",3.7,0
"11053",23,0
"11054",17.5,1
"11055",20.6,0
"11056",7.5,1
"11057",1.3,0
"11058",40.1,1
"11059",22.6,1
"11060",19,0
"11061",18.6,0
"11062",28.6,1
"11063",36,1
"11064",40,0
"11065",37.1,0
"11066",6.7,1
"11067",35.8,0
"11068",52.1,0
"11069",45.8,0
"11070",47,1
"11071",38,0
"11072",5.4,0
"11073",8.1,0
"11074",51.1,1
"11075",31,1
"11076",6.1,0
"11077",55.3,1
"11078",18.6,0
"11079",15.4,0
"11080",45.4,1
"11081",23.1,0
"11082",38,1
"11083",12,1
"11084",19.2,1
"11085",50,0
"11086",19,1
"11087",14.1,0
"11088",16.1,1
"11089",17,1
"11090",37.9,1
"11091",3.7,0
"11092",29,1
"11093",7.1,1
"11094",20.8,1
"11095",25.8,1
"11096",22.6,0
"11097",5.1,1
"11098",37.4,1
"11099",3.2,1
"11100",61.3,0
"11101",28.2,0
"11102",39,1
"11103",31.8,0
"11104",65.7,0
"11105",80.7,0
"11106",28.7,1
"11107",28.5,1
"11108",5.8,0
"11109",2,0
"11110",2.1,1
"11111",4.2,1
"11112",58.6,0
"11113",50.1,1
"11114",53,1
"11115",25.1,0
"11116",5.4,0
"11117",21,1
"11118",29,1
"11119",9.3,1
"11120",37.4,0
"11121",28,1
"11122",19.1,0
"11123",19.7,0
"11124",35.6,1
"11125",35.8,1
"11126",21.1,1
"11127",19.9,1
"11128",4.7,0
"11129",19.9,0
"11130",32.9,1
"11131",32.1,1
"11132",36.8,1
"11133",3.5,1
"11134",25.1,1
"11135",25.1,0
"11136",25,0
"11137",45.8,1
"11138",24.3,1
"11139",46.5,1
"11140",32.3,1
"11141",33,1
"11142",23,0
"11143",43,1
"11144",18.7,0
"11145",29.1,1
"11146",24,0
"11147",1.4,1
"11148",39.1,0
"11149",5.6,0
"11150",42,1
"11151",42.1,1
"11152",12.1,0
"11153",9,0
"11154",39.2,0
"11155",3.8,0
"11156",8.8,0
"11157",33.6,1
"11158",1.3,1
"11159",0.8,1
"11160",26.5,1
"11161",19,1
"11162",44.8,1
"11163",19.9,1
"11164",28.9,1
"11165",32,1
"11166",30.7,0
"11167",30.1,0
"11168",25.3,0
"11169",30.6,0
"11170",28,0
"11171",30.5,1
"11172",23,0
"11173",24.8,0
"11174",23.4,1
"11175",24,1
"11176",19,1
"11177",23.6,1
"11178",43.4,1
"11179",45.3,0
"11180",28,0
"11181",1.7,0
"11182",19,1
"11183",31.2,0
"11184",15.2,0
"11185",4.4,1
"11186",4.6,1
"11187",1.1,1
"11188",18,1
"11189",33.6,1
"11190",10,1
"11191",25.1,1
"11192",26.7,1
"11193",26.8,1
"11194",29.1,1
"11195",30.2,0
"11196",45.4,1
"11197",19.1,1
"11198",39,1
"11199",38.3,1
"11200",33,0
"11201",14.2,0
"11202",34,1
"11203",7.9,1
"11204",35.1,1
"11205",16.1,1
"11206",34,1
"11207",29,0
"11208",34,0
"11209",33.5,0
"11210",10.2,1
"11211",0.3,1
"11212",1.1,1
"11213",12.2,0
"11214",1.6,0
"11215",46.1,1
"11216",0.3,1
"11217",41,0
"11218",55.3,0
"11219",12,1
"11220",8.1,0
"11221",45.1,1
"11222",41,0
"11223",21,0
"11224",20.9,0
"11225",66.7,0
"11226",17,0
"11227",73.7,0
"11228",59,0
"11229",64,1
"11230",46,0
"11231",9.1,0
"11232",55,1
"11233",41,0
"11234",34.2,1
"11235",49,0
"11236",29,0
"11237",10.7,1
"11238",49.1,0
"11239",48.1,1
"11240",22,1
"11241",23,0
"11242",4.6,1
"11243",7.1,1
"11244",19,1
"11245",4.7,1
"11246",17,1
"11247",21,0
"11248",45,0
"11249",25.2,0
"11250",22.9,1
"11251",45.3,1
"11252",20.5,0
"11253",9,1
"11254",42.1,1
"11255",65.7,1
"11256",45.9,1
"11257",20,1
"11258",30.8,1
"11259",7,1
"11260",31.9,0
"11261",37,0
"11262",25.4,1
"11263",19.4,1
"11264",19.3,0
"11265",23,1
"11266",19,1
"11267",15,1
"11268",35,1
"11269",23,1
"11270",20,1
"11271",17.7,1
"11272",21.2,0
"11273",75.7,0
"11274",16,0
"11275",34.1,1
"11276",0.6,1
"11277",35,0
"11278",23.1,0
"11279",3,0
"11280",64.7,0
"11281",64.2,0
"11282",4.8,1
"11283",35.5,1
"11284",37.7,1
"11285",29,1
"11286",28.8,1
"11287",49.7,1
"11288",45.1,1
"11289",27.3,0
"11290",29.6,1
"11291",18.3,0
"11292",17.8,1
"11293",60.1,0
"11294",48,1
"11295",40,0
"11296",3.1,1
"11297",47.6,1
"11298",17.7,1
"11299",40,0
"11300",3.1,1
"11301",17.7,1
"11302",27.3,0
"11303",64,0
"11304",1.3,1
"11305",3.5,0
"11306",1.2,1
"11307",1,1
"11308",27.8,1
"11309",27.8,1
"11310",4.6,1
"11311",37.9,1
"11312",30.1,1
"11313",38.2,0
"11314",5.9,1
"11315",43.2,0
"11316",39.9,1
"11317",44.1,1
"11318",41,1
"11319",47.1,1
"11320",61.2,1
"11321",63,1
"11322",43,0
"11323",37.1,0
"11324",70.7,0
"11325",9,0
"11326",22.1,1
"11327",19.3,0
"11328",27.6,0
"11329",4,0
"11330",29.8,0
"11331",0.4,0
"11332",3.7,1
"11333",1.1,1
"11334",23.8,1
"11335",25,0
"11336",26.1,0
"11337",19,1
"11338",60,1
"11339",65.7,1
"11340",14,0
"11341",23.1,0
"11342",3.9,0
"11343",49.2,0
"11344",14.1,1
"11345",10.1,0
"11346",57.2,0
"11347",35.7,1
"11348",32,0
"11349",1.4,1
"11350",9.1,1
"11351",36.1,1
"11352",0.8,1
"11353",5,1
"11354",4,1
"11355",36.3,0
"11356",1.2,0
"11357",10.5,0
"11358",0.1,1
"11359",38,0
"11360",38.2,1
"11361",2.4,1
"11362",7.7,0
"11363",29.4,0
"11364",37.1,0
"11365",15.1,1
"11366",49.7,0
"11367",2.5,0
"11368",41,1
"11369",68.7,1
"11370",65.7,0
"11371",50.7,0
"11372",22,1
"11373",32,1
"11374",66.7,1
"11375",7,1
"11376",27,0
"11377",51,0
"11378",28.1,0
"11379",7.2,1
"11380",23.9,1
"11381",0.2,0
"11382",29,0
"11383",9.2,0
"11384",2.5,1
"11385",48.2,1
"11386",22.6,1
"11387",43.1,1
"11388",7.1,1
"11389",17.7,1
"11390",39.9,0
"11391",27,0
"11392",2,0
"11393",26.7,1
"11394",29.8,0
"11395",7.8,0
"11396",39.8,0
"11397",15.5,0
"11398",50.2,1
"11399",49,0
"11400",18,1
"11401",20.7,0
"11402",13.1,0
"11403",65.3,0
"11404",0.1,0
"11405",7.1,0
"11406",34.2,0
"11407",51.1,0
"11408",4.1,0
"11409",51.2,0
"11410",7,0
"11411",2.5,1
"11412",6.7,0
"11413",16.1,0
"11414",43.1,1
"11415",46,1
"11416",36.9,0
"11417",1,1
"11418",39,0
"11419",1,0
"11420",2.8,0
"11421",0.2,0
"11422",44.2,1
"11423",42.9,1
"11424",10.9,1
"11425",13,0
"11426",3.2,0
"11427",0.3,0
"11428",36,0
"11429",32.8,0
"11430",6.2,1
"11431",36.8,0
"11432",21,1
"11433",69.7,1
"11434",5.7,0
"11435",36.2,0
"11436",25,1
"11437",37.9,0
"11438",27.9,1
"11439",0.9,1
"11440",22.1,0
"11441",0.9,1
"11442",58.1,0
"11443",23.8,0
"11444",2.1,1
"11445",2,1
"11446",16,0
"11447",6.1,0
"11448",31,1
"11449",24.1,0
"11450",20.2,0
"11451",40.7,0
"11452",20.3,1
"11453",20.4,1
"11454",4,1
"11455",4.1,1
"11456",1,0
"11457",5.1,1
"11458",4,1
"11459",0.2,0
"11460",25,0
"11461",2.2,0
"11462",1,1
"11463",36,0
"11464",15,0
"11465",5.1,1
"11466",5.2,1
"11467",22.1,1
"11468",50.9,0
"11469",20.1,1
"11470",35,1
"11471",58.1,0
"11472",2,0
"11473",19.1,0
"11474",33.1,0
"11475",14.8,0
"11476",46.1,1
"11477",41.2,1
"11478",3.8,0
"11479",5,1
"11480",44.1,0
"11481",17.2,1
"11482",41.1,0
"11483",15.1,1
"11484",18,0
"11485",75.7,1
"11486",30,1
"11487",18.1,0
"11488",27.2,0
"11489",7,0
"11490",5,0
"11491",26.2,0
"11492",51.1,0
"11493",18,1
"11494",9.1,1
"11495",9,1
"11496",34.9,1
"11497",39.8,0
"11498",5.2,0
"11499",22.1,0
"11500",30.8,0
"11501",3.4,1
"11502",43.9,1
"11503",22.1,0
"11504",9,0
"11505",13,1
"11506",16,1
"11507",36.1,0
"11508",51,1
"11509",60.1,1
"11510",49,0
"11511",11,1
"11512",17.1,1
"11513",10.6,1
"11514",31.1,0
"11515",17.9,0
"11516",17.6,1
"11517",50.9,0
"11518",23.3,0
"11519",31.7,1
"11520",22.1,1
"11521",24,1
"11522",34,1
"11523",19.9,0
"11524",24,1
"11525",70.7,0
"11526",33.6,1
"11527",34.8,1
"11528",2.2,0
"11529",34.4,0
"11530",0.1,1
"11531",34.8,1
"11532",9.5,0
"11533",26.5,0
"11534",10.8,0
"11535",14.1,0
"11536",34.1,0
"11537",15.1,0
"11538",30,1
"11539",41.5,0
"11540",1.1,1
"11541",19,1
"11542",1.3,1
"11543",2.8,1
"11544",23.1,0
"11545",23.3,1
